time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.820000000000002,3.47497681312,-0.529339860337,18.2462248845,6.2594225044,5.98851077474,0.0,4.12631297156,-0.541971124935,4.98201602572,-0.0376523480176,-0.0695649329718,0.0,456.40818927043864,455.55074595299527,456.27972837305265,453.94730918511345
2.880000000000002,3.72590808094,-0.562153173061,18.5393857326,6.25720974415,5.98420101098,0.0,4.23838791369,-0.551954242959,4.79066654754,-0.0353768365066,-0.0767907404549,0.0,378.90624888722976,378.20576874391907,378.01100277010204,378.2293870420034
2.940000000000002,3.98552808083,-0.595756756368,18.8273315378,6.25528228423,5.97989596027,0.0,4.41574526848,-0.568334545922,4.80705024851,-0.0263061393068,-0.0632124488539,0.0,449.24106538071703,450.3369543626945,450.7784162105123,451.5105726158346
3.000000000000002,4.25483281144,-0.630285901288,19.1130512067,6.25416011512,5.97626933729,0.0,4.56124604619,-0.582739594565,4.71705668689,-0.00670048870567,-0.0554152319,0.0,415.6123321059207,416.2924344981827,413.92118641391494,415.6433450076243
3.0600000000000023,4.53418691198,-0.665812586806,19.3974522127,6.25362149221,5.9730343565,0.0,4.75052436704,-0.60151258287,4.76238732118,-0.0139707075408,-0.0510765562664,0.0,460.89458407543174,461.2356129999328,460.3968302452267,459.821261505541
3.1200000000000023,4.82340865836,-0.702337272618,19.6798484586,6.25227478726,5.97002781344,0.0,4.89032344809,-0.616056451375,4.65107602395,-0.0505261567892,-0.0482416882121,0.0,408.6130730904852,408.8639551297221,410.45595681468984,407.1977417579014
3.1800000000000024,5.12272049488,-0.739924038899,19.9607921141,6.24985265111,5.9676517858,0.0,5.08658933677,-0.63707358466,4.71304175709,-0.0253437730035,-0.0263248241025,0.0,466.18485647589074,467.89375584179834,465.2505391648196,467.2174839868319
3.2400000000000024,5.43481774769,-0.778918204197,20.2485323133,6.24848013427,5.96637972668,0.0,5.31621229844,-0.662855483292,4.87711500156,-0.0183467605995,-0.012538096123,0.0,498.6504766432017,499.6567985988384,498.9549514160944,499.4656211430492
3.3000000000000025,5.75974827387,-0.819390921247,20.543297231,6.24709237967,5.96527381228,0.0,5.51444217505,-0.686334110387,4.94771780464,-0.0350055677151,-0.0340886375635,0.0,474.9241128087021,473.2679862697921,472.82221565424464,471.5367415231183
3.3600000000000025,6.09588015525,-0.861228972415,20.8402569586,6.24549568748,5.96349512801,0.0,5.68978550336,-0.708416561307,4.95059888425,-0.0136324147321,-0.0219801297162,0.0,451.8076907393658,452.7828237086802,452.82120533927457,454.5374690075359
